Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2023,"Myles Straw","CLE",147,518,1,52,29,20,0.081081081,0.187258687,0.058441558,0.294594594,0.238095238,0.30078125,0.296536796,-16.55966650578406,0.41091811656951904,0.16404236919298856,"Myles Straw",17620,664702
2023,"Alex Bregman","HOU",161,724,25,103,98,3,0.127071823,0.120165745,0.178456592,0.26953125,0.262057877,0.363259668,0.440514469,18.153187627097925,2.232158750295639,4.5127626416323015,"Alex Bregman",17678,608324
2023,"Kevin Newman","CIN",74,253,3,28,28,8,0.067193675,0.134387351,0.111111111,0.279792746,0.253333333,0.310756972,0.364444444,-6.122410341736675,-2.7970859725028276,-0.032247748287721714,"Kevin Newman",17696,621028
2023,"Matt Beaty","- - -",30,72,0,8,4,0,0.083333333,0.194444444,0.065573771,0.29787234,0.229508196,0.347222222,0.295081967,-2.2982248023505827,-2.3779823184013367,-0.21985779015173806,"Matt Beaty",17710,607461
2023,"Josh Lester","BAL",11,23,0,0,4,0,0.04347826,0.304347826,0,0.266666666,0.181818181,0.217391304,0.181818181,-2.537526195745995,-0.06931772828102112,-0.1811638518287319,"Josh Lester",17737,623507
2023,"DJ Stewart","NYM",58,185,11,21,26,1,0.081081081,0.302702702,0.2625,0.29787234,0.24375,0.333333333,0.50625,6.56739952036413,-4.904368162155151,0.7926265981356527,"DJ Stewart",17766,621466
2023,"Willie Calhoun","NYY",44,149,5,16,16,0,0.093959731,0.134228187,0.164179104,0.245454545,0.23880597,0.308724832,0.402985074,-1.4905277886899668,-4.9748934507369995,-0.13433162487355932,"Willie Calhoun",17838,641432
2023,"Tyler Nevin","DET",41,111,2,11,10,0,0.108108108,0.225225225,0.115789473,0.246376811,0.2,0.306306306,0.315789473,-4.017197749890546,-4.702901721000671,-0.4893275599872007,"Tyler Nevin",17893,663527
2023,"Andrew Benintendi","CHW",151,621,5,72,45,13,0.083735909,0.14331723,0.09430605,0.301486199,0.261565836,0.325806451,0.355871886,-7.67103849135475,-17.11673879623413,-0.34460420519221113,"Andrew Benintendi",17901,643217
2023,"Brendan Rodgers","COL",46,192,4,21,20,0,0.057291666,0.213541666,0.129213483,0.315789473,0.258426966,0.3125,0.387640449,-5.668001835277588,1.256448656320572,0.2106007054344494,"Brendan Rodgers",17907,663898
2023,"Ian Happ","CHC",158,691,21,86,84,14,0.143270622,0.221418234,0.18275862,0.298543689,0.248275862,0.360347322,0.431034482,17.90526904461595,-7.2142239436507225,3.4072418582993187,"Ian Happ",17919,664023
2023,"Isan Díaz","- - -",8,26,0,0,1,0,0.076923076,0.346153846,0,0.066666666,0.041666666,0.115384615,0.041666666,-4.968703139973735,0.08248908445239067,-0.39896457229715154,"Isan Diaz",17922,656371
2023,"Cedric Mullins","BAL",116,455,15,51,74,19,0.094505494,0.221978021,0.183168317,0.270547945,0.232673267,0.305309734,0.415841584,2.916246884994822,0.5389136672019958,1.903095236035718,"Cedric Mullins",17929,656775
2023,"Andrew Stevenson","MIN",25,40,0,4,1,4,0.05,0.2,0.027027027,0.24137931,0.189189189,0.25,0.216216216,-2.9612974763558912,1.5915323942899704,0.00042629473798594386,"Andrew Stevenson",17932,664057
2023,"Sam Hilliard","ATL",40,78,3,15,6,4,0.076923076,0.423076923,0.194444444,0.388888888,0.236111111,0.294871794,0.430555555,-1.151509812618705,-0.6031033396720886,0.08930395287493352,"Sam Hilliard",17954,656541
2023,"Ty France","SEA",158,665,12,79,58,1,0.064661654,0.175939849,0.115843271,0.294117647,0.250425894,0.336842105,0.366269165,-0.09774687227127554,-10.28664755821228,1.2423825825677663,"Ty France",17982,664034
2023,"Tyler Stephenson","CIN",142,517,13,59,56,0,0.09090909,0.261121856,0.135483871,0.314465408,0.243010752,0.3172147,0.378494623,-12.798040365426894,-11.319824814796448,-0.653340192917529,"Tyler Stephenson",17988,663886
2023,"David Fletcher","LAA",33,97,2,7,12,0,0.072164948,0.092783505,0.078651685,0.256410256,0.247191011,0.302083333,0.325842696,-3.8136638384726376,-0.11556476354598999,-0.05954943177885727,"David Fletcher",17992,664058
2023,"Paul DeJong","- - -",112,400,14,41,38,4,0.0525,0.3025,0.147849462,0.263598326,0.206989247,0.2575,0.354838709,-18.985404096517925,10.446980655193329,0.5054407038318545,"Paul DeJong",18015,657557
2023,"Harrison Bader","- - -",98,344,7,44,40,20,0.049418604,0.171511627,0.115987461,0.260700389,0.231974921,0.274052478,0.347962382,-9.8235741630103,7.554142206907272,0.9507651655173882,"Harrison Bader",18030,664056
2023,"Mark Mathias","- - -",27,72,0,6,6,3,0.138888888,0.208333333,0.032258065,0.29787234,0.225806451,0.333333333,0.258064516,-3.0469058076921725,-3.533492736518383,-0.41223974096705523,"Mark Mathias",18032,664029
2023,"Jake Cronenworth","SDP",127,522,10,54,48,6,0.088122605,0.185823754,0.148471616,0.266853932,0.229257641,0.311538461,0.377729257,-3.39373565847583,-6.599428251385689,0.7720800902568999,"Jake Cronenworth",18036,630105
2023,"Dylan Moore","SEA",67,165,7,18,19,7,0.096969696,0.339393939,0.220689655,0.280487804,0.206896551,0.303030303,0.427586206,1.2205817607007512,-2.0540875792503357,0.4820752500826405,"Dylan Moore",18042,664238
2023,"Sam Haggerty","SEA",52,108,1,13,5,10,0.138888888,0.157407407,0.087912088,0.301369863,0.252747252,0.364485981,0.34065934,2.423740904797265,-4.741113185882568,0.13886021170919902,"Sam Haggerty",18054,664059
2023,"Kyle Garlick","MIN",14,30,2,2,4,0,0.066666666,0.366666666,0.25,0.2,0.178571428,0.233333333,0.428571428,-0.9970842903583912,-0.536786931566894,-0.05019192126291018,"Kyle Garlick",18063,664247
2023,"Garrett Stubbs","PHI",41,125,1,15,12,2,0.072,0.232,0.079646017,0.26506024,0.203539823,0.274193548,0.28318584,-6.158808367578031,-1.0451351627707481,-0.2948502888293389,"Garrett Stubbs",18067,596117
2023,"Nathan Lukes","TOR",29,31,0,4,2,0,0.129032258,0.29032258,0.115384615,0.277777777,0.192307692,0.29032258,0.307692307,-1.2937945299705225,0.15268373489379883,-0.007601436513489865,"Nathan Lukes",18123,664770
2023,"LaMonte Wade Jr.","SFG",135,519,17,64,45,2,0.146435452,0.183044315,0.160839161,0.289719626,0.256410256,0.372815533,0.417249417,11.534455912558684,-10.974600791931152,1.8142365695244846,"LaMonte Wade Jr.",18126,664774
2023,"Seth Brown","OAK",112,378,14,33,52,3,0.079365079,0.267195767,0.183673469,0.269565217,0.221574344,0.286472148,0.405247813,-6.562098985254111,-9.951108455657959,-0.3518560407678709,"Seth Brown",18171,664913
2023,"Brett Sullivan","SDP",33,86,1,7,6,0,0.046511627,0.220930232,0.074074074,0.258064516,0.209876543,0.244186046,0.283950617,-5.68687808844375,-1.8577381372451782,-0.46095611548868165,"Brett Sullivan",18217,664954
2023,"Brian Anderson","MIL",96,361,9,38,40,1,0.099722991,0.299168975,0.141509434,0.308823529,0.226415094,0.310249307,0.367924528,-7.877229495814783,-1.3415273427963257,0.3038224840972145,"Brian Anderson",18289,605119
2023,"Dansby Swanson","CHC",147,638,22,81,80,9,0.103448275,0.24137931,0.171681416,0.296675191,0.244247787,0.327586206,0.415929203,6.87606204556239,20.5851469039917,4.899952901975391,"Dansby Swanson",18314,621020
2023,"Edwin Ríos","CHC",18,34,1,3,2,0,0.147058823,0.470588235,0.142857143,0.09090909,0.071428571,0.235294117,0.214285714,-2.7977820420302626,-0.9786256551742554,-0.26137950341096267,"Edwin Rios",18316,621458
2023,"Josh Sborz","TEX",44,1,0,0,0,0,0,1,0,0,0,0,0,-0.2626750648622512,0.23336327075958252,0.000502497288269562,"Josh Sborz",18323,622250
2023,"Kyle Tucker","HOU",157,674,29,97,112,30,0.118694362,0.136498516,0.233449477,0.289416846,0.283972125,0.368815592,0.517421602,36.44969008004597,-9.6440269947052,4.981710776142737,"Kyle Tucker",18345,663656
2023,"Austin Riley","ATL",159,715,37,117,97,3,0.082517482,0.24055944,0.23427673,0.324200913,0.28144654,0.345454545,0.51572327,25.016947447307256,1.9382196962833405,5.110373198644739,"Austin Riley",18360,663586
2023,"Victor Robles","WSN",36,126,0,15,8,8,0.087301587,0.142857142,0.065420561,0.359550561,0.29906542,0.385245901,0.364485981,3.3038717395757047,-3.8520606756210327,0.3722330037521182,"Victor Robles",18363,645302
2023,"Ryan Mountcastle","BAL",115,470,18,64,68,3,0.078723404,0.227659574,0.182033097,0.314754098,0.269503546,0.327659574,0.451536643,8.789448421030091,-8.237646162509918,1.664960542651048,"Ryan Mountcastle",18373,663624
2023,"Travis Blankenhorn","WSN",10,37,1,2,1,0,0.162162162,0.162162162,0.096774194,0.166666666,0.161290322,0.297297297,0.258064516,-1.772079327598592,0.10945644974708557,-0.040433946720084976,"Travis Blankenhorn",18395,663905
2023,"Juan Yepez","STL",28,65,2,5,2,0,0.061538461,0.307692307,0.116666667,0.236842105,0.183333333,0.246153846,0.3,-4.914781885140234,-2.6210559606552124,-0.5312302632057176,"Juan Yepez",18400,660766
2023,"Ronald Acuña Jr.","ATL",159,735,41,149,106,73,0.108843537,0.114285714,0.258164853,0.3378119,0.337480559,0.41632653,0.595645412,73.48353150702842,-7.534516096115112,9.066503768359556,"Ronald Acuna Jr.",18401,660670
2023,"Trent Grisham","SDP",153,555,13,67,50,15,0.135135135,0.277477477,0.153518123,0.264026402,0.198294243,0.314545454,0.351812366,-5.697612913557821,3.4163007736206055,1.652893049469281,"Trent Grisham",18564,663757
2023,"Luis Arraez","MIA",147,617,10,71,69,3,0.056726094,0.055105348,0.114982578,0.362101313,0.353658536,0.392857142,0.468641114,21.73779472063285,-9.377403378486633,3.322987588885323,"Luis Arraez",18568,650333
2023,"Ke'Bryan Hayes","PIT",124,525,15,65,61,10,0.053333333,0.198095238,0.182186235,0.314814814,0.27125506,0.308571428,0.453441295,0.030122432980461245,13.899568915367126,3.1677716681411288,"Ke'Bryan Hayes",18577,663647
2023,"Jared Walsh","LAA",39,116,4,10,11,0,0.094827586,0.387931034,0.153846153,0.163636363,0.125,0.215517241,0.278846153,-9.424129634555525,-3.24523663520813,-0.866011598343657,"Jared Walsh",18607,665120
2023,"Ramón Urías","BAL",116,396,4,45,42,3,0.068181818,0.255050505,0.111111112,0.35546875,0.263888888,0.328282828,0.375,-0.37278217667232116,-6.200075268745422,0.7010279590669907,"Ramon Urias",18795,602104
2023,"Andy Ibáñez","DET",114,383,11,42,41,1,0.062663185,0.180156657,0.168539326,0.299638989,0.264044943,0.311518324,0.432584269,1.2140968256716844,2.6008297353982925,1.6923416794355688,"Andy Ibanez",18819,628451
2023,"José Azocar","SDP",55,102,2,16,9,8,0.039215686,0.235294117,0.131868132,0.292307692,0.23076923,0.278350515,0.362637362,-2.0621643257453313,-2.6993324160575867,-0.12922124598810453,"Jose Azocar",18821,640492
2023,"Josh Naylor","CLE",121,495,17,52,97,10,0.066666666,0.137373737,0.18141593,0.326203208,0.307522123,0.353535353,0.488938053,14.26213628220404,-4.608954906463623,2.6581622355946224,"Josh Naylor",18839,647304
2023,"Jahmai Jones","MIL",7,11,0,2,3,1,0.09090909,0.454545454,0.1,0.4,0.2,0.272727272,0.3,-0.4007718437942671,-0.39072309248149395,-0.0416571089809951,"Jahmai Jones",18872,663330
2023,"Brandon Lowe","TBR",109,436,21,58,68,7,0.114678899,0.272935779,0.212201592,0.275,0.23076923,0.327981651,0.442970822,9.728955691411702,4.033183336257935,2.8657988536977848,"Brandon Lowe",18882,664040
2023,"Seby Zavala","- - -",73,193,7,17,18,1,0.062176165,0.3626943,0.142857143,0.23,0.171428571,0.230366492,0.314285714,-13.481241091462422,12.340365648269653,0.5467016958537053,"Seby Zavala",18887,664874
2023,"Danny Mendick","NYM",35,69,1,4,4,1,0.057971014,0.217391304,0.092307692,0.224489795,0.184615384,0.231884057,0.276923076,-6.016447106116026,-4.320108558982611,-0.796958560626444,"Danny Mendick",18889,664901
2023,"Leody Taveras","TEX",143,554,14,67,67,14,0.063176895,0.211191335,0.154598825,0.317708333,0.266144814,0.312159709,0.420743639,2.5333412413332175,2.478010416030884,2.3973889462353477,"Leody Taveras",18900,665750
2023,"Estevan Florial","NYY",19,71,0,5,8,3,0.098591549,0.28169014,0.081967213,0.333333333,0.229508196,0.323943661,0.311475409,-0.9665251315553931,0.9716711640357971,0.24371627757813172,"Estevan Florial",19151,664314
2023,"Zack Collins","CLE",2,6,0,0,0,0,0.333333333,0.333333333,0,1,0.5,0.666666666,0.5,1.0219056800194817,-0.3230260852724314,0.09024290428201914,"Zack Collins",19181,641470
2023,"Will Smith","LAD",126,554,19,80,76,3,0.113718411,0.160649819,0.176724138,0.277173913,0.260775862,0.359205776,0.4375,11.588259363749955,8.694316416978836,3.899519512573079,"Will Smith",19197,669257
2023,"Yuli Gurriel","MIA",108,329,4,32,27,4,0.079027355,0.133738601,0.11409396,0.271653543,0.244966442,0.303951367,0.359060402,-8.313080032650218,-6.866205632686615,-0.3989648546320204,"Yuli Gurriel",19198,493329
2023,"Taylor Kohlwey","SDP",5,13,0,0,0,0,0,0.384615384,0,0.25,0.153846153,0.153846153,0.153846153,-1.943900075715265,-0.20566820725798607,-0.1703046469904951,"Taylor Kohlwey",19212,670128
2023,"Lourdes Gurriel Jr.","ARI",145,592,24,65,82,5,0.055743243,0.173986486,0.201451906,0.28169014,0.261343012,0.309121621,0.462794918,3.56724797492057,-4.191781044006348,1.9434615726124562,"Lourdes Gurriel Jr.",19238,666971
2023,"Chris Okey","LAA",2,2,0,0,0,0,0,1,0,0,0,0,0,-0.5296152294883726,0.20395965687930584,-0.02562276781441198,"Chris Okey",19245,608360
2023,"Pete Alonso","NYM",154,658,46,92,118,4,0.098784194,0.229483282,0.286971831,0.205333333,0.216549295,0.317629179,0.503521126,16.331845889422866,-10.167216539382935,2.8440726211110405,"Pete Alonso",19251,624413
2023,"Cavan Biggio","TOR",111,338,9,54,40,5,0.118343195,0.260355029,0.134948097,0.304123711,0.235294117,0.340236686,0.370242214,0.7893928063920588,-3.5171637535095215,0.8857774010978107,"Cavan Biggio",19252,624415
2023,"Jake Fraley","CIN",111,380,15,41,65,21,0.097368421,0.186842105,0.1875,0.282868525,0.25595238,0.339473684,0.44345238,4.023251952386643,-6.319579005241394,1.0584832512793683,"Jake Fraley",19260,641584
2023,"Garrett Hampson","MIA",98,252,3,30,23,5,0.091269841,0.265873015,0.104072398,0.379084967,0.276018099,0.34939759,0.380090497,1.2926867793487054,-3.8412793278694153,0.5996547878633456,"Garrett Hampson",19262,641658
2023,"Stone Garrett","WSN",89,271,9,40,40,3,0.095940959,0.302583025,0.188034188,0.364864864,0.269230769,0.343283582,0.457264957,6.044955595429287,-2.0022144317626953,1.3212994817265662,"Stone Garrett",19273,656448
2023,"Adolis García","TEX",148,632,39,108,107,9,0.102848101,0.276898734,0.263063063,0.279538904,0.245045045,0.327531645,0.508108108,21.2807575164267,2.8988871574401855,4.575984141272627,"Adolis Garcia",19287,666969
2023,"Randy Arozarena","TBR",151,654,23,95,83,22,0.122324159,0.23853211,0.170598911,0.310344827,0.254083484,0.363914373,0.424682395,20.105208195645208,-12.027958393096924,3.0456522671165818,"Randy Arozarena",19290,668227
2023,"Nick Senzel","CIN",104,330,13,49,42,6,0.078787878,0.224242424,0.162790698,0.268518518,0.235880398,0.296969696,0.398671096,-6.328823384370694,-10.23866868019104,-0.5340052570679772,"Nick Senzel",19293,669222
2023,"Alex Call","WSN",128,439,8,43,38,9,0.120728929,0.177676537,0.106666666,0.230240549,0.2,0.307339449,0.306666666,-14.878526431470291,5.840050429105759,0.5860692317968909,"Alex Call",19296,669743
2023,"Matt Thaiss","LAA",95,307,9,32,31,2,0.117263843,0.270358306,0.125954198,0.2716763,0.213740458,0.319218241,0.339694656,-7.879071401775832,1.8041419982910156,0.44581984035885114,"Matt Thaiss",19318,642136
2023,"Bryan Reynolds","PIT",145,640,24,85,84,12,0.0828125,0.215625,0.196864111,0.303827751,0.263066202,0.3296875,0.459930313,8.66012669673582,-9.652349472045898,2.069423915559849,"Bryan Reynolds",19326,668804
2023,"Nicky Lopez","- - -",94,262,1,32,25,6,0.099236641,0.152671755,0.075555555,0.275675675,0.231111111,0.325581395,0.306666666,-6.493727053179036,8.635271400213242,1.1083158874833705,"Nicky Lopez",19339,670032
2023,"Eli White","ATL",6,17,0,1,0,0,0.117647058,0.411764705,0,0.142857142,0.071428571,0.235294117,0.071428571,-2.0809501597716236,0.407543882727623,-0.10927067447254915,"Eli White",19346,642201
2023,"Sean Murphy","ATL",108,438,21,65,68,0,0.111872146,0.223744292,0.227027027,0.285714285,0.251351351,0.365296803,0.478378378,14.604934102240083,19.94364881515503,4.9290737872786785,"Sean Murphy",19352,669221
2023,"Luke Raley","TBR",118,406,19,56,49,14,0.068965517,0.315270935,0.240896359,0.330188679,0.249299719,0.333333333,0.490196078,16.20375441428387,-5.326313257217407,2.475382103431814,"Luke Raley",19354,670042
2023,"Weston Wilson","PHI",8,22,1,5,2,3,0.272727272,0.227272727,0.1875,0.4,0.3125,0.5,0.5,2.1722648176171573,-1.6465655863285065,0.12695899158938043,"Weston Wilson",19358,642215
2023,"Austin Hays","BAL",144,566,16,76,67,5,0.067137809,0.249116607,0.169230769,0.345108695,0.275,0.325088339,0.444230769,6.912588896471878,-0.9889521598815918,2.5294644893248663,"Austin Hays",19363,669720
2023,"Zach McKinstry","DET",148,518,9,60,35,16,0.084942084,0.218146718,0.120689655,0.284057971,0.230603448,0.302325581,0.351293103,-9.914425632826967,2.586106926202774,1.0435935821256208,"Zach McKinstry",19392,656716
2023,"Brian Serven","COL",11,23,0,0,1,0,0,0.434782608,0.043478261,0.23076923,0.130434782,0.130434782,0.173913043,-4.242707308067296,0.6593574285507202,-0.27939704889229394,"Brian Serven",19422,661531
2023,"Yonny Hernández","LAD",14,27,0,5,4,0,0.074074074,0.296296296,0.045454545,0.2,0.136363636,0.23076923,0.181818181,-2.6404053435862482,-0.0917777344584465,-0.1809685349920726,"Yonny Hernandez",19432,660634
2023,"Jake Rogers","DET",107,365,21,47,49,1,0.076712328,0.323287671,0.223564955,0.268041237,0.220543806,0.285714285,0.444108761,-0.9916029411283394,14.479305386543274,2.5952295952322504,"Jake Rogers",19452,668670
2023,"Andruw Monasterio","MIL",92,315,3,38,27,7,0.088888888,0.209523809,0.088652482,0.325581395,0.258865248,0.33015873,0.34751773,-5.392646195182561,0.02346867322921753,0.5318416181299139,"Andruw Monasterio",19455,655316
2023,"Cooper Hummel","SEA",10,26,0,2,0,1,0.076923076,0.346153846,0.043478261,0.142857142,0.086956521,0.192307692,0.130434782,-2.7727692645339523,-0.8718854961916804,-0.2743755673165112,"Cooper Hummel",19458,669450
2023,"Tommy Edman","STL",137,528,13,69,47,27,0.066287878,0.159090909,0.150313153,0.274611398,0.248434237,0.306666666,0.39874739,-2.4867681584741383,8.358899116516113,2.374456090369397,"Tommy Edman",19470,669242
2023,"Kyle Lewis","ARI",16,54,1,2,2,0,0.055555555,0.388888888,0.098039215,0.24137931,0.156862745,0.203703703,0.25490196,-5.392519903313745,-1.1912002712488174,-0.4735562563591975,"Kyle Lewis",19508,641786
2023,"Andrew Knizner","STL",70,241,10,30,31,2,0.049792531,0.25726141,0.183035714,0.287581699,0.241071428,0.2875,0.424107142,-3.9616778326700803,-4.009728252887726,0.021636580342675238,"Andrew Knizner",19514,668800
2023,"TJ Friedl","CIN",138,556,18,73,66,27,0.084532374,0.161870503,0.18852459,0.308093994,0.278688524,0.352189781,0.467213114,16.704036122655097,3.745441198348999,3.9229386606317367,"TJ Friedl",19522,670770
2023,"Yordan Alvarez","HOU",114,496,31,77,97,0,0.139112903,0.18548387,0.290243903,0.305841924,0.292682926,0.407258064,0.582926829,37.28451172734297,-11.16071355342865,4.303996392323852,"Yordan Alvarez",19556,670541
2023,"Zack Short","DET",112,253,7,17,33,5,0.110671936,0.260869565,0.135746606,0.255033557,0.203619909,0.292,0.339366515,-7.394282307166373,-2.1762518882751465,-0.08772453003109518,"Zack Short",19562,670097
2023,"Nathaniel Lowe","TEX",161,724,17,89,82,1,0.128453038,0.227900552,0.152487961,0.328828828,0.261637239,0.360497237,0.4141252,9.56076568230045,-7.8308820724487305,2.6524864991448496,"Nathaniel Lowe",19566,663993
2023,"Chas McCormick","HOU",115,457,22,59,70,19,0.087527352,0.256017505,0.215880893,0.330827067,0.272952853,0.353070175,0.488833746,18.231101263144026,-0.796296238899231,3.303961251469362,"Chas McCormick",19599,676801
2023,"Bryan De La Cruz","MIA",153,626,19,60,78,4,0.063897763,0.22683706,0.153713299,0.307328605,0.257340241,0.304,0.41105354,-11.588503592715693,-12.863122463226318,-0.3173221776746642,"Bryan De La Cruz",19600,650559
2023,"Keibert Ruiz","WSN",136,562,18,55,67,1,0.055160142,0.103202846,0.14913958,0.262806236,0.26003824,0.307829181,0.40917782,-9.74619313381317,-14.281404972076416,-0.4918757589896364,"Keibert Ruiz",19610,660688
2023,"Vladimir Guerrero Jr.","TOR",156,682,26,78,94,5,0.098240469,0.146627565,0.179401993,0.277083333,0.264119601,0.34457478,0.443521594,10.186839766582493,-20.65672540664673,1.2920893476119284,"Vladimir Guerrero Jr.",19611,665489
2023,"Bo Bichette","TOR",135,601,20,69,73,5,0.044925124,0.191347753,0.168126095,0.354691075,0.306479859,0.339434276,0.474605954,16.09750992421722,2.67661190032959,3.930771625431841,"Bo Bichette",19612,666182
2023,"Brent Rooker","OAK",137,526,30,61,69,4,0.093155893,0.326996197,0.241900648,0.316981132,0.246220302,0.328897338,0.48812095,15.697034926310767,-12.595516681671143,2.1110340366629217,"Brent Rooker",19627,667670
2023,"Mike Brosseau","MIL",29,78,4,4,8,0,0.051282051,0.256410256,0.191780821,0.224489795,0.205479452,0.256410256,0.397260273,-2.79722728796866,-4.097624763846397,-0.42326782894696136,"Mike Brosseau",19683,670712
2023,"Edward Olivares","KCR",107,385,12,47,36,11,0.057142857,0.166233766,0.189265537,0.289285714,0.262711864,0.316883116,0.451977401,2.37555740838479,-11.368741512298584,0.42199967322108034,"Edward Olivares",19698,658668
2023,"Fernando Tatis Jr.","SDP",141,635,25,91,78,29,0.083464566,0.222047244,0.191304348,0.298543689,0.257391304,0.321766561,0.448695652,12.18962455062958,7.357575416564941,4.10062348174972,"Fernando Tatis Jr.",19709,665487
2023,"Darick Hall","PHI",18,56,1,2,3,0,0.035714285,0.321428571,0.074074074,0.228571428,0.166666666,0.196428571,0.24074074,-7.1449843295765545,-1.3710824847221375,-0.6594688925128298,"Darick Hall",19717,669742
2023,"Josh Rojas","- - -",105,350,4,47,40,12,0.077142857,0.231428571,0.092356688,0.313304721,0.245222929,0.303468208,0.337579617,-7.1389425251595675,4.9948331117630005,0.9770213409928172,"Josh Rojas",19734,668942
2023,"Shohei Ohtani","LAA",135,599,44,102,95,20,0.151919866,0.238731218,0.350100604,0.341853035,0.303822937,0.412457912,0.653923541,59.5180421637746,-14.475308418273926,6.543361190145411,"Shohei Ohtani",19755,660271
2023,"Rylan Bannon","HOU",2,6,0,0,0,0,0,0.5,0,0,0,0,0,-1.5651254836349482,-0.09259259700775146,-0.14475112870420156,"Rylan Bannon",19768,676625
2023,"Dairon Blanco","KCR",69,138,3,19,18,24,0.072463768,0.239130434,0.193548387,0.329545454,0.258064516,0.323529411,0.451612903,4.098428831964299,2.5134878158569336,1.1320284818366304,"Dairon Blanco",19779,680118
2023,"Zach Remillard","CHW",54,160,1,16,18,4,0.05,0.3,0.068027211,0.367346938,0.25170068,0.294871794,0.319727891,-5.225453056324472,0.4173305034637451,0.068609417792232,"Zach Remillard",19788,621545
2023,"Jason Delay","PIT",70,187,1,20,18,0,0.07486631,0.235294117,0.095808384,0.333333333,0.251497005,0.318918918,0.347305389,-5.205995078701442,9.659287452697754,1.0776405994699045,"Jason Delay",19806,641511
2023,"Joshua Palacios","PIT",91,264,10,26,40,5,0.045454545,0.212121212,0.174089069,0.269230769,0.238866396,0.278625954,0.412955465,-4.867875636433667,-2.1879536509513855,0.190861260623845,"Joshua Palacios",19818,641943
2023,"Cody Thomas","OAK",19,46,1,1,2,0,0.086956521,0.369565217,0.142857142,0.375,0.238095238,0.304347826,0.38095238,-0.559398342020044,-0.23645615577697754,0.07820760149012503,"Cody Thomas",19828,642137
2023,"Caleb Hamilton","BOS",4,6,0,0,0,0,0.166666666,0.833333333,0,0,0,0.166666666,0,-1.0473723200188954,0.025789961218833923,-0.08131726370317675,"Caleb Hamilton",19842,643348
2023,"Abraham Toro","MIL",9,21,2,4,9,0,0.095238095,0.238095238,0.333333333,0.545454545,0.444444444,0.523809523,0.777777777,3.8041436632524093,-2.0474661141633987,0.24632100252962771,"Abraham Toro",19844,647351
2023,"Luis Rengifo","LAA",126,445,16,55,51,6,0.092134831,0.184269662,0.180203046,0.293333333,0.26395939,0.339325842,0.444162436,6.881370776462734,-5.554593324661255,1.6566042286463114,"Luis Rengifo",19858,650859
2023,"René Pinto","TBR",39,105,6,10,16,0,0.019047619,0.323809523,0.203883495,0.317460317,0.252427184,0.266666666,0.456310679,-1.4743669907258925,1.782890796661377,0.39043182103732943,"Rene Pinto",19859,650907
2023,"Riley Adams","WSN",44,158,4,8,21,0,0.069620253,0.284810126,0.202797203,0.368421052,0.272727272,0.331210191,0.475524475,3.300752772845162,-4.394286967813969,0.42627083150069867,"Riley Adams",19864,656180
2023,"Drew Ellis","PHI",12,29,2,4,4,0,0.206896551,0.24137931,0.260869565,0.214285714,0.217391304,0.379310344,0.478260869,0.77329689689258,-0.2251269333064556,0.15291621882151396,"Drew Ellis",19873,656403
2023,"Tristan Gray","TBR",2,5,1,1,1,0,0,0,0.6,0.25,0.4,0.4,1,1.10029183859209,0.38215852342545986,0.16495322752385555,"Tristan Gray",19877,656484
2023,"Adam Haseley","CHW",28,39,0,6,2,1,0.076923076,0.205128205,0.055555555,0.285714285,0.222222222,0.282051282,0.277777777,-1.8832480461876973,-0.5797982960939407,-0.1120183774881281,"Adam Haseley",19878,656514
2023,"Emmanuel Rivera","ARI",86,283,4,32,29,1,0.077738515,0.197879858,0.097276264,0.313432835,0.260700389,0.314487632,0.357976653,-7.177794557887869,0.4202234148979187,0.28497618009824904,"Emmanuel Rivera",19890,656896
2023,"Pavin Smith","ARI",69,228,7,26,30,1,0.153508771,0.197368421,0.136125654,0.208633093,0.188481675,0.317180616,0.324607329,-6.0268583827842335,-9.104662418365479,-0.73639710402594,"Pavin Smith",19892,656976
2023,"Connor Wong","BOS",126,403,9,55,36,8,0.05459057,0.332506203,0.150943396,0.340611353,0.234501347,0.2875,0.385444743,-11.196267235265193,-0.6627383828163147,0.1978842422256405,"Connor Wong",19896,657136
2023,"Gavin Sheets","CHW",118,344,10,24,43,1,0.081395348,0.191860465,0.128617363,0.221757322,0.202572347,0.26744186,0.33118971,-17.03140774412719,-9.489220142364502,-1.4662344770523283,"Gavin Sheets",19901,657757
2023,"Diego A. Castillo","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,-0.26772284811782826,0,-0.02330858188842688,"Diego A. Castillo",19906,660636
2023,"Jesús Sánchez","MIA",125,402,14,43,52,3,0.094527363,0.266169154,0.197222223,0.320833333,0.252777777,0.326683291,0.45,3.0872487389664256,-2.7443662881851196,1.3961962072995169,"Jesus Sanchez",19913,660821
2023,"Daulton Varsho","TOR",158,581,20,65,61,16,0.077452667,0.232358003,0.168880456,0.256,0.220113851,0.284974093,0.388994307,-8.162558248308418,8.997982740402222,2.0734616181214607,"Daulton Varsho",19918,662139
2023,"Blake Perkins","MIL",67,168,4,28,20,5,0.136904761,0.273809523,0.132867133,0.29032258,0.216783216,0.325301204,0.349650349,-1.587267915789817,6.154355764389038,1.0246146374981409,"Blake Perkins",19921,663368
